User_ID,annual_income,number_of_children,proximity_town,sum
1002309,27494.21448,0,5.16344172,31811
1002310,1560.911664,3,7.652672,42860
1002311,0,3,31.99919786,8568
1002313,74518.97049,0,12.7617327,29273
1002314,21096.18392,0,22.48342947,12084
1002316,42557.28511,1,4.195189277,44238
1002318,0,2,69.96758364,4130
1002319,11904.38009,1,28.99822,7996
1002320,0,0,1.67331253,26369
1002321,68998.11442,0,0.56747758,48275
1002322,0,0,1.747151231,8854
1002323,127355.1312,0,2.928166978,124581
1002324,77355.41555,1,25.59358391,31180
1002325,22747.99759,1,7.748551,33184
1002327,42461.96962,1,4.78344676,15604
1002329,10885.29405,0,8.3813471,3607
1002330,0,1,42.3798913,41250
1002331,5204.157093,2,0.91127228,9717
1002332,12628.80146,2,25.3364995,10059
1002334,27182.26341,0,22.2748217,57215
1002335,87066.3144,0,1.493433499,32639
1002336,9598.940878,2,1.89452124,15913
1002338,10344.1149,2,2.856985435,50169
1002339,56915.36615,2,5.5454147,36267
1002340,139247.7254,1,9.37189149,152895
1002341,0,1,2.9619336,17745
1002342,35459.08009,2,0.9666772,19079
1002343,51348.75527,2,16.6929379,1403
1002344,32053.64301,0,22.7218925,27055
1002346,7252.006876,2,21.17235357,59790
1002347,0,1,15.4129766,15193
1002348,75904.16129,0,1.253169,68978
1002349,56340.10643,1,16.5675367,45217
1002350,4008.660792,2,9.64136576,26190
1002351,0,0,29.2418173,28917
1002352,16497.42987,0,0.122234155,25801
1002353,99020.76475,0,7.968295734,106719
1002354,70444.5229,0,5.984269298,37959
1002355,0,0,5.739444895,11644
1002357,0,0,,19553
1002359,8466.267692,0,18.87691713,22720
1002361,0,2,41.7151361,11189
1002362,31910.26476,4,75.78118949,31607
1002364,7114.011849,0,43.8789985,5404
1002365,0,0,3.47288464,35308
1002366,61668.83007,1,44.359235,37170
1002367,54314.60926,1,3.417192918,13903
1002368,90553.85172,2,17.21989957,77185
1002369,0,1,6.654367617,21256
1002370,64033.26666,2,15.326232,14007
1002371,14427.29782,1,21.73946295,11604
1002372,55680.77582,0,17.8374831,42615
1002374,42487.94339,2,36.54715693,54435
1002376,205387.0545,1,27.44652817,181627
1002378,110619.4743,3,2.387939492,105147
1002379,58172.51516,1,1.8245469,13624
1002380,152699.4356,2,7.79417897,147127
1002381,33324.16999,0,1.94982442,1490
1002382,28876.09891,2,14.8284169,18783
1002383,157278.0478,2,39.534125,145090
1002386,68334.24053,1,22.3774584,26778
1002387,0,1,8.5814235,18392
1002389,83517.69386,0,12.63556161,111926
1002390,27750.54428,4,17.28563684,20968
1002391,11110.69663,2,6.4588535,6097
1002392,58490.04187,0,24.42585749,9767
1002393,104758.514,1,0.7642961,54639
1002394,65967.57696,2,2.67853659,70712
1002395,61951.86051,1,12.48898894,69876
1002396,42658.60857,2,11.3971827,8671
1002397,16463.53878,3,37.6589211,10575
1002398,8993.835396,4,14.5532576,9925
1002399,7364.532463,2,19.9534891,1782
1002401,38305.45638,0,15.53754789,46478
1002402,138856.3377,0,0.62898784,173853
1002404,86030.19253,0,8.9258164,55368
1002405,0,1,72.29779425,5340
1002406,20658.5546,1,35.12452357,27117
1002407,44299.3502,1,86.2248715,50885
1002408,22249.55234,1,28.9986671,8769
1002409,0,0,9.226556,23225
1002410,61528.34092,0,5.167752816,41078
1002411,88632.9764,0,36.9873152,116210
1002414,146604.0091,1,11.31973363,115458
1002415,32982.59402,0,16.448294,60351
1002416,26673.29193,2,4.359833812,26214
1002418,14395.12371,1,,41261
1002419,286250.5011,0,26.21874582,275281
1002420,41697.27845,3,23.6468565,59605
1002421,47019.79729,2,6.351626329,25173
1002423,40387.83318,0,89.599696,29554
1002424,14550.35005,2,23.583811,42138
1002425,42976.49646,1,17.134446,42559
1002426,19477.07385,0,0.896876448,15364
1002427,0,1,57.23464332,15455
1002428,16230.97756,0,,22334
1002429,0,0,0.26228,28671
1002430,27940.82584,1,1.1744627,19943
1002434,0,1,14.1922785,19395
1002435,50559.82021,2,44.85397227,46881
1002436,138620.301,1,4.7625875,119163
1002437,0,0,23.4697948,32082
1002438,33452.26971,0,46.84726784,9511
1002439,24870.86386,2,5.4656351,38311
1002440,2942.008729,4,4.776948,7055
1002441,0,0,34.11184283,13653
1002442,0,0,2.47799869,8263
1002444,37435.39961,2,17.85179413,35309
1002445,71252.76845,0,1.768239184,36692
1002446,167507.782,1,14.9565679,136479
1002447,0,2,38.1787141,7180
1002449,5427.879591,1,8.445122646,7972
1002451,69437.5212,2,14.94358951,81867
1002452,38954.4566,2,27.649234,21484
1002453,306210.3192,0,12.2971118,319790
1002454,136858.5629,0,9.5272758,96443
1002455,0,3,1.926332447,33156
1002456,92669.83862,1,7.33792259,86782
1002457,219842.4024,2,29.26587131,227255
1002458,105997.2127,0,2.863764377,113045
1002459,0,1,14.5563731,71803
1002460,24804.16637,0,7.832336,15600
1002461,18282.1994,2,7.128279973,37875
1002462,106301.804,0,4.591117125,125455
1002463,0,2,15.78578812,2196
1002464,28852.07502,1,1.474824,6162
1002465,113490.7928,0,21.69577997,146856
1002466,5660.166041,1,36.38366446,55781
1002467,0,3,6.247677846,6896
1002468,49550.02631,2,0.1893346,79670
1002469,72994.02455,2,3.9112751,19210
1002472,95631.01233,0,21.94931635,109991
1002473,0,2,3.1818443,15853
1002474,26628.36666,0,27.65347551,63026
1002475,207.2718056,2,14.5935845,5437
1002476,49466.46941,1,38.647539,24359
1002477,49880.90164,1,2.595971,47577
1002478,112291.2918,0,17.2323,74859
1002479,33630.47757,1,5.39112553,42281
1002480,28737.8229,2,64.6997915,36437
1002481,18085.32088,1,9.764116638,38711
1002482,22485.93199,1,9.166785344,1970
1002483,52397.30804,1,5.6734692,42994
1002484,156021.9918,1,4.461792241,191965
1002485,162597.8459,0,2.11532552,122461
1002486,16565.52106,1,3.1285464,37170
1002489,144148.9552,3,4.766782919,144910
1002490,16190.54857,1,8.7754321,5880
1002491,97161.83179,1,38.2557116,97868
1002492,25056.34792,1,53.775748,38532
1002493,89881.0342,1,1.358637747,77646
1002494,13763.5101,0,17.1122583,21521
1002496,149040.0223,0,27.19678858,142958
1002497,0,0,22.29371833,26745
1002498,0,1,14.25537177,27785
1002499,43818.99795,2,2.7582268,44171
1002500,23145.8172,0,12.28826188,23392
1002501,38765.97122,0,2.94879794,21577
1002502,0,0,12.32131535,15793
1002503,9759.333457,0,6.37538313,28852
1002504,65537.69865,0,0.66295638,63985
1002505,39474.1053,1,3.783764,6923
1002506,48015.26221,4,11.1556496,55713
1002507,246689.9198,1,6.21725379,294015
1002508,13263.62076,3,5.198277942,52183
1002509,7734.603119,2,4.48495997,27525
1002510,16254.35877,1,11.5167877,19706
1002511,0,1,17.47144982,10050
1002512,2931.398578,0,1.159544895,31339
1002513,38107.76128,0,1.31776172,14211
1002514,8070.020828,2,2.86328843,16632
1002516,42483.85872,3,4.27621836,10900
1002517,19900.18622,0,16.98536995,11958
1002518,44289.4659,1,0.2628113,8626
1002519,8330.826805,1,8.74443342,15210
1002520,69907.23895,2,3.3978187,13154
1002521,35860.08532,0,0.4493892,54319
1002522,13062.71135,0,0.542846771,30978
1002523,20229.54897,3,0.9634172,35894
1002525,0,0,9.1496329,12002
1002526,38906.8982,2,5.66792662,92242
1002528,13513.56802,1,16.23853282,39124
1002529,348614.2948,0,5.43992788,389397
1002530,0,0,39.786116,5302
1002532,0,2,18.1929939,21673
1002533,44198.52474,1,44.39695612,32811
1002535,16174.41337,0,3.78322951,14039
1002536,54596.68119,0,2.664369897,11752
1002537,210560.8964,0,4.3314438,204670
1002538,0,0,48.8393873,28732
1002539,10374.27592,1,66.37375969,35910
1002540,194354.2533,0,2.61887284,182155
1002541,104937.3607,1,4.92783481,94152
1002544,251066.8809,1,2.521962599,255600
1002546,12618.02089,1,6.5351784,37289
1002547,38427.49819,2,16.9565614,29618
1002548,8935.199806,1,1.543649574,14874
1002550,64578.19103,0,11.9994656,44387
1002551,40847.5757,1,32.931298,37431
1002552,0,1,0.77896315,27475
1002554,45309.70736,1,25.22777657,21874
1002555,34317.29284,3,28.755376,40333
1002556,0,3,23.46941279,20406
1002557,4270.076985,0,14.1299471,20661
1002558,22468.45696,1,4.823914824,4542
1002559,51128.2878,0,3.71265575,63397
1002560,19727.05937,0,21.58544526,10056
1002561,67236.97304,0,1.62297423,38149
1002564,8704.085118,1,15.42979719,5900
1002565,37353.29931,0,8.241872493,87327
1002566,95198.49853,0,0.1577224,117997
1002567,144565.797,0,18.431261,161379
1002568,74.21255625,0,3.275233644,22483
1002569,3195.98905,0,25.62969464,21028
1002570,0,0,11.9432926,740
1002571,69461.998,1,26.52888215,65378
1002572,5489.599041,1,1.164449153,58879
1002573,29907.42404,2,2.457884,17643
1002574,0,0,18.24643459,17611
1002575,18106.93763,4,4.15192988,65998
1002576,106965.068,0,2.19743582,100072
1002577,28982.29968,1,,16820
1002578,48753.95274,0,1.73666998,37837
1002579,55730.00072,2,28.5549178,56028
1002580,18599.68327,1,39.122436,23157
1002581,121286.3743,0,11.67388859,108532
1002583,178277.5945,4,49.197216,145428
1002585,55027.94305,0,6.7425834,80796
1002586,16131.08844,0,4.2861681,21014
1002587,9148.375727,0,5.83148415,11607
1002588,0,2,12.71985956,18901
1002589,83365.14649,4,38.88477481,69410
1002590,88735.53341,0,84.8749974,58480
1002592,152078.71,0,7.762356421,160043
1002593,50971.02873,0,18.445229,70009
1002594,73362.58152,1,42.93775278,44257
1002595,82194.78981,1,76.411457,43975
1002596,23991.73979,1,,6016
1002597,29324.12222,0,27.2115274,27485
1002599,151532.7163,0,22.6667538,156839
1002600,4687.578187,1,1.61622952,7870
1002602,39988.14354,0,42.6813328,5454
1002603,46593.46775,1,46.18681891,14035
1002604,54850.57372,0,22.2891687,52278
1002605,30217.42024,0,2.19488133,76710
1002606,39891.80018,3,7.38798234,16154
1002607,2046.162811,0,6.9478363,16123
1002608,24746.4999,0,86.359519,43135
1002610,0,0,4.287898456,5406
1002611,256417.1929,4,0.417924586,246935
1002613,43062.6663,1,36.25474163,8631
1002614,0,0,19.8654299,15328
1002617,49030.44591,0,84.6284337,35507
1002620,37286.02749,2,97.79442938,38781
1002621,137721.9239,3,2.263656733,101058
1002622,0,0,25.2898933,15035
1002624,110975.1524,1,28.689654,125953
1002625,81047.58329,0,5.1381133,20491
1002627,76254.04356,1,1.62732,77333
1002628,42013.8222,1,4.845383625,31442
1002629,93865.86474,0,12.754126,78474
1002630,83866.8599,0,2.27513846,21846
1002631,16708.46765,2,21.772883,22719
1002632,0,2,0.211955717,22161
1002634,43468.98708,2,15.694294,69971
1002636,8595.369608,1,51.7349719,28264
1002637,41595.02186,1,9.773498859,22157
1002638,169202.0947,1,2.26164538,135701
1002639,18578.71485,0,9.54497152,21778
1002641,99092.79117,0,0.49599845,129595
1002642,0,0,26.855994,27447
1002643,158149.4804,0,113.1626333,155067
1002644,18514.81773,0,48.927446,8641
1002645,126101.8993,0,14.378842,114562
1002646,28715.67144,0,4.789483318,5863
1002647,0,1,57.46236786,1733
1002648,0,0,18.1518988,15593
1002649,45603.09303,2,0.995644191,22368
1002650,16475.04242,3,26.91423276,3893
1002651,109500.3508,0,23.774819,133838
1002653,47423.70439,1,8.275683785,29473
1002654,84159.36183,0,,54025
1002655,36146.00121,1,4.7936522,16624
1002656,19394.16041,0,9.96386267,47816
1002657,17834.4516,2,1.38165433,20613
1002659,39420.90537,3,2.71476652,48645
1002660,0,1,71.91459,8717
1002661,71224.33836,1,12.3734943,32629
1002663,61757.60426,1,14.7999517,62203
1002664,185958.188,0,16.16729899,173258
1002665,347307.4929,1,27.62227975,353793
1002666,0,0,88.99321321,14985
1002668,120059.5549,0,1.63997937,59545
1002669,43632.65276,0,17.6764825,39748
1002670,111080.9718,0,22.186764,89828
1002671,3501.506664,1,11.1334543,25109
1002672,13467.74461,2,5.13626963,25764
1002673,45222.91614,2,47.1534412,49584
1002674,52879.9859,1,1.91939364,35043
1002675,0,1,5.793585672,48528
1002676,69357.38817,0,22.3617976,110910
1002678,18852.00519,2,9.689956533,26814
1002679,172493.4865,1,24.8885459,144921
1002680,40771.2612,1,28.2672862,53782
1002681,86917.99592,1,3.575213153,61485
1002682,59585.0709,4,15.53869366,20247
1002683,62270.53668,0,39.2738364,40423
1002684,111048.5412,3,24.1183132,111084
1002685,35267.72453,0,15.259791,49197
1002686,58078.78619,1,1.249371279,9014
1002687,28297.08245,0,,19659
1002688,36822.73112,0,19.15996358,23863
1002689,109275.7441,1,35.78863253,56962
1002691,65869.43086,0,28.642471,53348
1002692,47418.25521,0,34.4848635,66605
1002693,59966.92907,1,6.47665936,52092
1002694,11875.18139,1,5.693559,32012
1002695,63407.339,0,14.7484459,41447
1002696,21042.63322,2,4.46943227,763
1002697,0,1,11.485896,14810
1002699,0,0,67.67519297,21671
1002700,52344.63667,0,26.97123532,53639
1002701,38408.35466,2,25.82981796,36367
1002703,74645.79775,0,2.3365314,46855
1002704,87609.25277,1,26.15614625,33387
1002705,0,2,36.68746827,19478
1002706,41357.77275,1,7.955185,16511
1002707,0,1,35.89492587,24051
1002710,11274.32496,3,9.56945142,6868
1002711,0,1,11.8477591,11496
1002712,165998.1477,0,18.8642371,96150
1002713,0,1,1.425776,9992
1002714,53989.71941,0,,15488
1002715,74635.2986,0,1.45971446,68046
1002717,0,3,36.83852394,15661
1002718,35836.23413,1,0.93899686,39641
1002719,76550.32919,1,2.58733971,74584
1002720,0,2,6.886155197,4440
1002724,22011.09389,0,0.145467779,49408
1002725,10561.84497,1,1.12638719,3655
1002726,71923.89494,0,2.7619116,44796
1002727,0,2,6.23776452,29788
1002728,29426.93657,0,19.72834457,29439
1002729,56001.13679,1,51.9763563,69691
1002730,88989.8708,1,4.625817669,98544
1002731,105458.867,0,2.29895365,112182
1002732,31678.01557,0,4.1371852,19601
1002733,21491.93666,1,54.76655,9713
1002734,63684.58769,0,45.9411116,48131
1002735,22593.65943,1,4.63833989,48318
1002736,14386.47409,0,7.7768689,19108
1002737,118320.8484,3,36.413256,91619
1002738,76074.26209,4,4.9714842,64460
1002740,32095.0937,2,11.3969774,66796
1002741,28958.57625,3,56.116263,16536
1002742,14936.8868,1,2.153562946,91796
1002743,89913.383,0,3.69182212,104523
1002744,30640.60337,1,2.32229581,39205
1002745,52343.75317,1,2.618361525,65336
1002747,43258.71884,1,6.2956371,40961
1002748,121032.4299,1,3.55133885,104431
1002749,0,2,2.3962383,9834
1002750,56058.97391,2,54.3244548,108394
1002751,0,0,24.39143798,29242
1002752,132415.2069,2,6.679147195,152994
1002753,265584.4746,1,19.47194196,250387
1002754,2379.214863,2,,17913
1002755,10615.37916,2,0.8444534,15147
1002756,162643.9753,0,34.959827,151232
1002757,46029.38928,1,8.7282586,58434
1002760,58497.02566,0,41.96898167,98908
1002761,89036.04147,0,11.586555,107176
1002762,16596.6725,1,39.3895216,19378
1002763,12751.32134,2,4.437835882,3537
1002764,84701.57126,0,2.1772511,87178
1002765,75819.61948,0,0.12879311,74025
1002766,0,0,2.37543693,24095
1002767,4389.540191,0,3.88865553,2961
1002768,60593.66208,1,0.2632719,57215
1002769,93476.30607,2,1.969559,111949
1002770,28732.12743,0,4.722784655,1571
1002771,77287.64887,2,11.3616728,75532
1002772,77616.69558,1,34.37336642,75230
1002773,64966.20575,1,3.842899852,33009
1002774,133242.1498,0,17.86383237,105771
1002775,37963.04337,0,2.841118432,10562
1002776,98334.6241,1,9.49473883,108025
1002777,329158.1283,2,15.533977,316593
1002778,33583.59587,0,35.85668485,13481
1002779,164784.7131,1,,120931
1002780,0,2,7.97665787,20191
1002781,159369.8403,0,37.46834494,190451
1002782,13502.5268,0,11.2597414,7078
1002783,60598.91679,0,55.51981367,13373
1002784,117166.6098,0,21.74212785,134820
1002785,23993.13294,1,32.7475756,31957
1002786,93012.71173,1,19.7737694,124399
1002787,0,0,8.6823492,46251
1002788,38490.31561,0,26.63815222,38575
1002789,56700.54748,0,11.2491187,29087
1002790,51864.35706,2,1.151986,69071
1002792,94631.43345,0,16.88495124,77096
1002793,328644.3322,1,3.571831257,316173
1002794,120916.7869,2,2.365696466,51496
1002795,21519.66117,1,3.46281896,51431
1002796,115448.9519,1,6.83439543,149259
1002797,2464.815888,3,6.314622945,9494
1002798,58814.35814,0,37.42784599,37818
1002799,59279.76108,1,51.2854153,13558
1002800,23147.49125,0,9.793247344,44160
1002801,0,0,4.89643259,9788
1002802,16701.99605,1,84.3121878,40042
1002803,100521.2548,0,12.73476355,75768
1002804,90862.00975,0,29.19362332,66346
1002806,2505.424168,2,44.57797886,23916
1002807,116656.421,1,12.57235191,122136
1002808,32173.27723,1,0.217545431,55961
1002809,80423.41657,1,2.68878915,63327
1002810,86516.12984,1,6.95591321,98065
1002811,74381.87731,0,25.3783948,61583
1002812,60296.60221,0,7.2476782,41085
1002813,501.1565596,0,4.746792,17915
1002814,79805.19618,3,37.1996459,123239
1002817,118514.4194,0,1.69794555,73941
1002818,98048.62598,0,23.4389915,97645
1002819,1138.735004,1,9.675755,6863
1002820,295811.5142,1,2.7352313,264403
1002822,102920.8627,1,29.93113,77853
1002823,14105.3819,0,51.57476574,16391
1002824,68533.99156,0,0.86348521,48297
1002825,65675.53819,1,61.364387,81431
1002826,38743.45577,2,1.91251499,41492
1002828,0,1,16.54699223,10078
1002830,79191.33097,1,25.5734665,39492
1002831,121998.4732,0,12.3631387,16630
1002832,47835.26975,0,17.3959338,43442
1002833,0,1,8.443375,23002
1002834,0,0,6.576189377,8019
1002835,67196.5692,0,4.929254,9811
1002837,178262.5957,1,45.3763375,103372
1002838,102012.6952,0,2.42568145,39219
1002839,0,1,3.18926259,3012
1002840,187664.4247,2,61.5649352,157914
1002841,244655.9083,1,7.669158612,203580
1002842,14953.92594,1,3.573455577,9828
1002844,102135.9808,1,26.17333553,91926
1002845,61783.76112,2,2.38416,23934
1002846,68796.20264,2,17.24638218,19228
1002847,148601.3193,3,18.7716972,172883
1002848,100141.6155,0,17.5475448,130225
1002849,37405.24613,0,0.64621771,22884
1002852,81945.39929,0,19.32678618,75946
1002853,23389.05971,0,14.7817315,21303
1002854,109589.2086,2,41.825778,105981
1002855,3058.620512,2,51.6172261,14541
1002856,36796.985,0,21.93725557,55732
1002857,184190.5498,3,17.6643517,219448
1002858,0,1,21.1469895,23788
1002859,84908.16883,1,1.716832526,69960
1002860,155410.2912,1,1.73192373,97764
1002861,11632.07554,1,4.167627289,23327
1002862,7165.326084,2,5.939633596,9744
1002863,0,0,7.84425492,19693
1002864,8285.362464,0,11.18884881,15761
1002865,12151.18348,1,7.545648818,26726
1002866,57848.10866,0,6.563828929,77127
1002868,100559.4339,0,21.59421118,68573
1002869,32035.50066,1,3.84937531,10667
1002870,62448.98732,0,1.12817212,73609
1002872,49308.46928,0,4.92377525,100051
1002873,127604.1591,0,14.24793351,106981
1002874,69962.82805,0,33.13836264,64044
1002876,114924.9966,3,56.8719626,116553
1002877,122208.9498,0,17.21228296,68442
1002878,225842.5407,2,56.931912,194445
1002879,25335.89409,0,17.1932498,16450
1002880,91755.54823,1,25.1658527,79642
1002881,91315.6232,1,21.48283573,44472
1002882,0,0,24.22184196,22310
