,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
9680,1001472,P00305142,M,26-35,7,C,1,0,1,,,11568
9681,1001472,P00137542,M,26-35,7,C,1,0,1,8,16,4443
9682,1001472,P00233442,M,26-35,7,C,1,0,1,2,15,11570
9683,1001472,P00053942,M,26-35,7,C,1,0,1,2,5,12072
9684,1001472,P00052042,M,26-35,7,C,1,0,1,,,11458
9685,1001472,P00259342,M,26-35,7,C,1,0,5,9,,8807
9686,1001472,P00198142,M,26-35,7,C,1,0,2,4,9,9702
9687,1001473,P0097242,M,26-35,14,B,0,0,1,16,,15715
9688,1001473,P00321342,M,26-35,14,B,0,0,1,,,11453
9689,1001473,P00304442,M,26-35,14,B,0,0,1,16,,15869
9690,1001473,P00129342,M,26-35,14,B,0,0,1,5,15,11881
9691,1001473,P00050442,M,26-35,14,B,0,0,1,8,13,11374
9692,1001473,P00029542,M,26-35,14,B,0,0,1,2,18,3874
9693,1001473,P00228442,M,26-35,14,B,0,0,1,17,,12062
9694,1001473,P00275542,M,26-35,14,B,0,0,1,,,7658
9695,1001473,P00086442,M,26-35,14,B,0,0,8,13,15,5867
9696,1001473,P00188742,M,26-35,14,B,0,0,8,14,17,7861
9697,1001473,P00124742,M,26-35,14,B,0,0,10,16,,19073
9698,1001474,P00051442,M,26-35,4,A,2,1,8,17,,5952
9699,1001474,P00240142,M,26-35,4,A,2,1,5,,,8603
9700,1001474,P00230942,M,26-35,4,A,2,1,5,14,,3662
9701,1001474,P00023642,M,26-35,4,A,2,1,8,12,,7818
9702,1001474,P00028542,M,26-35,4,A,2,1,6,8,14,20465
9703,1001474,P00245642,M,26-35,4,A,2,1,5,11,12,6958
9704,1001475,P00150742,F,26-35,2,B,3,0,8,14,,8122
9705,1001475,P00034842,F,26-35,2,B,3,0,5,14,,8760
9706,1001475,P00058442,F,26-35,2,B,3,0,5,14,,5399
9707,1001476,P00058142,F,18-25,0,B,0,0,3,4,12,8003
9708,1001476,P00216342,F,18-25,0,B,0,0,3,4,5,10811
9709,1001476,P00195942,F,18-25,0,B,0,0,3,4,,10864
9710,1001476,P00265242,F,18-25,0,B,0,0,5,8,,7049
9711,1001476,P00003442,F,18-25,0,B,0,0,4,5,8,3530
9712,1001476,P00112942,F,18-25,0,B,0,0,1,16,,12012
9713,1001478,P00231142,M,0-17,10,C,2,0,5,8,,1790
9714,1001479,P00085242,F,51-55,2,B,1,0,8,14,17,9763
9715,1001479,P00220442,F,51-55,2,B,1,0,5,14,,5240
9716,1001479,P00288042,F,51-55,2,B,1,0,8,,,10054
9717,1001480,P00250842,M,26-35,20,C,1,0,8,,,9852
9718,1001480,P00317942,M,26-35,20,C,1,0,8,16,,4027
9719,1001481,P00109042,M,36-45,17,C,4+,0,8,,,7975
9720,1001482,P00113842,M,26-35,7,C,3,0,6,8,16,16295
9721,1001482,P00256742,M,26-35,7,C,3,0,8,,,3957
9722,1001482,P00260142,M,26-35,7,C,3,0,5,14,,3587
9723,1001482,P00350942,M,26-35,7,C,3,0,3,4,5,13291
9724,1001483,P00105142,M,18-25,4,B,1,0,1,2,15,19702
9725,1001483,P00065042,M,18-25,4,B,1,0,5,15,,7058
9726,1001483,P00243942,M,18-25,4,B,1,0,1,2,15,3934
9727,1001483,P00127442,M,18-25,4,B,1,0,1,2,15,15594
9728,1001483,P00114742,M,18-25,4,B,1,0,8,,,9838
9729,1001483,P00182342,M,18-25,4,B,1,0,1,5,6,4244
9730,1001483,P00121142,M,18-25,4,B,1,0,8,,,4106
9731,1001483,P00334242,M,18-25,4,B,1,0,1,8,,11424
9732,1001483,P00187442,M,18-25,4,B,1,0,2,4,5,3739
9733,1001484,P00135642,M,26-35,12,C,1,0,8,,,7774
9734,1001484,P00010742,M,26-35,12,C,1,0,1,8,17,11428
9735,1001484,P00289342,M,26-35,12,C,1,0,5,8,14,5370
9736,1001484,P00216342,M,26-35,12,C,1,0,3,4,5,8090
9737,1001484,P00197542,M,26-35,12,C,1,0,5,,,5257
9738,1001484,P0097742,M,26-35,12,C,1,0,8,,,7966
9739,1001484,P00009742,M,26-35,12,C,1,0,7,,,16323
9740,1001484,P0097342,M,26-35,12,C,1,0,1,15,16,4267
9741,1001484,P00113642,M,26-35,12,C,1,0,8,,,9884
9742,1001484,P00316642,M,26-35,12,C,1,0,4,5,,2754
9743,1001484,P00025342,M,26-35,12,C,1,0,6,8,16,16511
9744,1001484,P00124642,M,26-35,12,C,1,0,16,,,16938
9745,1001484,P00092942,M,26-35,12,C,1,0,8,17,,5894
9746,1001484,P00049442,M,26-35,12,C,1,0,1,8,,15547
9747,1001485,P00004742,F,26-35,9,C,3,1,6,16,,20023
9748,1001486,P00355142,M,26-35,16,C,4+,1,1,15,,15863
9749,1001486,P00234742,M,26-35,16,C,4+,1,8,,,7895
9750,1001486,P00307542,M,26-35,16,C,4+,1,1,15,,11648
9751,1001486,P00300042,M,26-35,16,C,4+,1,16,,,16617
9752,1001487,P00316442,M,36-45,7,C,2,1,5,14,,2043
9753,1001489,P00182142,F,36-45,2,A,2,1,1,5,6,11699
9754,1001489,P00305142,F,36-45,2,A,2,1,1,,,7672
9755,1001489,P00221742,F,36-45,2,A,2,1,1,8,,7977
9756,1001489,P00057642,F,36-45,2,A,2,1,1,15,16,15586
9757,1001489,P00233542,F,36-45,2,A,2,1,1,15,,11657
9758,1001489,P00049642,F,36-45,2,A,2,1,8,14,,10025
9759,1001489,P00058142,F,36-45,2,A,2,1,3,4,12,10785
9760,1001489,P00058042,F,36-45,2,A,2,1,8,16,,5931
9761,1001489,P00120042,F,36-45,2,A,2,1,1,2,,12123
9762,1001489,P00188442,F,36-45,2,A,2,1,5,7,,5470
9763,1001489,P00357242,F,36-45,2,A,2,1,5,,,7178
9764,1001489,P00031042,F,36-45,2,A,2,1,8,,,5987
9765,1001489,P00306042,F,36-45,2,A,2,1,2,8,,3671
9766,1001489,P00370242,F,36-45,2,A,2,1,5,,,2032
9767,1001489,P00369742,F,36-45,2,A,2,1,5,,,1851
9768,1001489,P00138542,F,36-45,2,A,2,1,5,6,,1774
9769,1001489,P00107742,F,36-45,2,A,2,1,8,,,5820
9770,1001490,P00183342,M,51-55,7,B,4+,1,5,15,18,6927
9771,1001490,P00341342,M,51-55,7,B,4+,1,1,8,17,19536
9772,1001490,P00044442,M,51-55,7,B,4+,1,1,16,,15461
9773,1001490,P00278242,M,51-55,7,B,4+,1,1,,,19456
9774,1001490,P00244042,M,51-55,7,B,4+,1,1,2,15,11453
9775,1001490,P00289242,M,51-55,7,B,4+,1,1,8,,15917
9776,1001491,P00005742,M,18-25,4,B,1,0,8,14,,7849
9777,1001491,P00240142,M,18-25,4,B,1,0,5,,,7134
9778,1001491,P00251242,M,18-25,4,B,1,0,5,11,,7028
9779,1001491,P00248942,M,18-25,4,B,1,0,1,6,14,15567
9780,1001491,P00121642,M,18-25,4,B,1,0,5,14,,8679
9781,1001491,P00193242,M,18-25,4,B,1,0,6,8,,16053
9782,1001491,P00044142,M,18-25,4,B,1,0,8,16,,6044
9783,1001491,P00216742,M,18-25,4,B,1,0,5,,,6907
9784,1001491,P00042242,M,18-25,4,B,1,0,5,15,,1852
9785,1001492,P00086442,M,26-35,12,A,0,1,8,13,15,9769
9786,1001492,P00118342,M,26-35,12,A,0,1,2,3,15,9616
9787,1001492,P00355142,M,26-35,12,A,0,1,1,15,,4343
9788,1001492,P00156442,M,26-35,12,A,0,1,8,,,8073
9789,1001492,P00129442,M,26-35,12,A,0,1,5,8,,6935
9790,1001492,P00174442,M,26-35,12,A,0,1,5,,,7112
9791,1001492,P00239842,M,26-35,12,A,0,1,5,8,,6970
9792,1001492,P00230942,M,26-35,12,A,0,1,5,14,,6984
9793,1001492,P00028042,M,26-35,12,A,0,1,1,16,,15748
9794,1001492,P00157642,M,26-35,12,A,0,1,1,14,16,3981
9795,1001492,P00146742,M,26-35,12,A,0,1,1,13,14,7822
9796,1001494,P00324942,M,26-35,17,C,3,1,5,,,8588
9797,1001494,P00245642,M,26-35,17,C,3,1,5,11,12,8881
9798,1001495,P00057642,M,18-25,0,C,1,0,1,15,16,7720
9799,1001495,P00028842,M,18-25,0,C,1,0,6,8,,16035
9800,1001495,P00304242,M,18-25,0,C,1,0,1,6,,15738
9801,1001495,P00021442,M,18-25,0,C,1,0,8,,,8070
9802,1001495,P00242742,M,18-25,0,C,1,0,1,2,9,4188
9803,1001495,P00042242,M,18-25,0,C,1,0,5,15,,3440
9804,1001495,P0094842,M,18-25,0,C,1,0,4,8,,738
9805,1001495,P00075642,M,18-25,0,C,1,0,4,5,,2143
9806,1001495,P00187942,M,18-25,0,C,1,0,4,8,,820
9807,1001496,P00116742,M,26-35,17,A,2,0,11,,,6098
9808,1001496,P00115042,M,26-35,17,A,2,0,5,11,,6929
9809,1001496,P00198742,M,26-35,17,A,2,0,1,2,11,12056
9810,1001496,P00181242,M,26-35,17,A,2,0,11,,,3128
9811,1001496,P00286642,M,26-35,17,A,2,0,11,14,,3128
9812,1001496,P00039442,M,26-35,17,A,2,0,11,16,,6151
9813,1001496,P00341942,M,26-35,17,A,2,0,11,15,16,2964
9814,1001496,P00174542,M,26-35,17,A,2,0,11,15,,4685
9815,1001496,P00069242,M,26-35,17,A,2,0,8,11,,6074
9816,1001496,P00251542,M,26-35,17,A,2,0,11,16,,1499
9817,1001496,P00250942,M,26-35,17,A,2,0,11,16,,3208
9818,1001496,P00123942,M,26-35,17,A,2,0,1,11,,8332
9819,1001496,P00127242,M,26-35,17,A,2,0,1,16,,11732
9820,1001496,P00322142,M,26-35,17,A,2,0,1,14,,8243
9821,1001496,P00038442,M,26-35,17,A,2,0,1,,,4499
9822,1001496,P00129342,M,26-35,17,A,2,0,1,5,15,11821
9823,1001496,P00015542,M,26-35,17,A,2,0,1,2,13,8201
9824,1001496,P00285642,M,26-35,17,A,2,0,2,5,15,6506
9825,1001496,P00187442,M,26-35,17,A,2,0,2,4,5,10016
9826,1001496,P00317142,M,26-35,17,A,2,0,2,15,,3490
9827,1001496,P00106042,M,26-35,17,A,2,0,5,,,8836
9828,1001496,P00343042,M,26-35,17,A,2,0,5,18,,8615
9829,1001496,P00116642,M,26-35,17,A,2,0,5,,,7162
9830,1001496,P00192042,M,26-35,17,A,2,0,5,9,14,5227
9831,1001496,P00137242,M,26-35,17,A,2,0,5,,,5413
9832,1001496,P00144642,M,26-35,17,A,2,0,1,15,16,8132
9833,1001496,P00253642,M,26-35,17,A,2,0,11,,,3038
9834,1001497,P00116842,M,51-55,5,C,1,1,2,5,8,16237
9835,1001497,P00153742,M,51-55,5,C,1,1,8,,,9700
9836,1001497,P00128942,M,51-55,5,C,1,1,1,11,,19447
9837,1001497,P00002142,M,51-55,5,C,1,1,1,5,8,11682
9838,1001497,P00296242,M,51-55,5,C,1,1,8,,,10005
9839,1001497,P00157642,M,51-55,5,C,1,1,1,14,16,15831
9840,1001497,P00277842,M,51-55,5,C,1,1,1,,,15216
9841,1001497,P00193542,M,51-55,5,C,1,1,1,2,,19226
9842,1001498,P00115642,M,18-25,4,A,2,0,8,14,,7853
9843,1001498,P00120042,M,18-25,4,A,2,0,1,2,,15299
9844,1001498,P00058042,M,18-25,4,A,2,0,8,16,,7992
9845,1001498,P00283942,M,18-25,4,A,2,0,5,,,5354
9846,1001498,P00237542,M,18-25,4,A,2,0,1,15,16,11555
9847,1001498,P00070942,M,18-25,4,A,2,0,3,5,16,10862
9848,1001498,P00070542,M,18-25,4,A,2,0,3,15,,10987
9849,1001498,P00109142,M,18-25,4,A,2,0,8,17,,9951
9850,1001499,P00332242,M,0-17,10,C,1,0,1,16,,15421
9851,1001499,P00140742,M,0-17,10,C,1,0,1,15,,19457
9852,1001499,P00142942,M,0-17,10,C,1,0,1,2,16,19433
9853,1001500,P00294542,M,26-35,17,A,2,0,8,,,10064
9854,1001500,P00271142,M,26-35,17,A,2,0,5,,,8864
9855,1001501,P00030942,M,26-35,11,A,3,0,4,5,9,2130
9856,1001501,P0097142,M,26-35,11,A,3,0,12,,,1761
9857,1001501,P00142142,M,26-35,11,A,3,0,1,2,15,15205
9858,1001501,P00178342,M,26-35,11,A,3,0,8,,,7897
9859,1001501,P00221342,M,26-35,11,A,3,0,1,2,5,15534
9860,1001501,P00227942,M,26-35,11,A,3,0,2,5,,13067
9861,1001501,P00216342,M,26-35,11,A,3,0,3,4,5,11062
9862,1001501,P00260042,M,26-35,11,A,3,0,5,8,,6975
9863,1001501,P00140742,M,26-35,11,A,3,0,1,15,,11556
9864,1001501,P00049842,M,26-35,11,A,3,0,1,8,,15475
9865,1001501,P00183442,M,26-35,11,A,3,0,1,2,,15583
9866,1001501,P00144042,M,26-35,11,A,3,0,2,3,4,9662
9867,1001501,P00058242,M,26-35,11,A,3,0,3,4,12,10867
9868,1001501,P00195742,M,26-35,11,A,3,0,3,4,,10626
9869,1001501,P00288242,M,26-35,11,A,3,0,5,14,,7087
9870,1001501,P00003942,M,26-35,11,A,3,0,5,14,,7193
9871,1001501,P00144242,M,26-35,11,A,3,0,5,14,,7006
9872,1001501,P00056242,M,26-35,11,A,3,0,4,5,,2784
9873,1001501,P00010042,M,26-35,11,A,3,0,5,,,1751
9874,1001501,P00109542,M,26-35,11,A,3,0,8,14,17,7892
9875,1001502,P00328142,M,18-25,4,C,3,0,8,16,,2156
9876,1001502,P00135842,M,18-25,4,C,3,0,5,14,,1874
9877,1001502,P00156442,M,18-25,4,C,3,0,8,,,5905
9878,1001502,P00003242,M,18-25,4,C,3,0,8,15,,6176
9879,1001502,P00129842,M,18-25,4,C,3,0,6,8,15,20062
9880,1001502,P00130642,M,18-25,4,C,3,0,11,16,,4638
9881,1001502,P00009342,M,18-25,4,C,3,0,1,16,,19600
9882,1001502,P00156842,M,18-25,4,C,3,0,4,5,,2741
9883,1001502,P00174142,M,18-25,4,C,3,0,3,4,9,8240
9884,1001502,P00013142,M,18-25,4,C,3,0,5,,,7157
9885,1001502,P00006442,M,18-25,4,C,3,0,5,,,1736
9886,1001502,P00016442,M,18-25,4,C,3,0,2,4,8,3694
9887,1001503,P00255842,M,26-35,12,A,2,0,16,,,16797
9888,1001503,P00154442,M,26-35,12,A,2,0,8,14,,5883
9889,1001503,P00034742,M,26-35,12,A,2,0,5,14,17,7123
9890,1001503,P00105342,M,26-35,12,A,2,0,1,2,15,15305
9891,1001504,P00000642,M,18-25,19,A,3,0,1,6,16,15516
9892,1001504,P00070042,M,18-25,19,A,3,0,1,2,16,19398
9893,1001504,P00080642,M,18-25,19,A,3,0,1,16,,11973
9894,1001504,P00102742,M,18-25,19,A,3,0,5,,,5177
9895,1001505,P00015042,M,51-55,11,C,3,1,8,17,,4221
9896,1001505,P00216042,M,51-55,11,C,3,1,5,8,,7141
9897,1001505,P00354642,M,51-55,11,C,3,1,8,13,,7765
9898,1001505,P00314242,M,51-55,11,C,3,1,8,,,8086
9899,1001505,P00345942,M,51-55,11,C,3,1,8,15,,7760
9900,1001505,P00085142,M,51-55,11,C,3,1,5,13,14,5381
9901,1001505,P00111742,M,51-55,11,C,3,1,15,,,17258
9902,1001505,P00068442,M,51-55,11,C,3,1,18,,,2287
9903,1001505,P00101742,M,51-55,11,C,3,1,12,14,,1371
9904,1001505,P00259042,M,51-55,11,C,3,1,5,,,5301
9905,1001505,P00121142,M,51-55,11,C,3,1,8,,,10079
9906,1001505,P00117442,M,51-55,11,C,3,1,5,14,,8855
9907,1001505,P00046242,M,51-55,11,C,3,1,8,,,9847
9908,1001505,P00297642,M,51-55,11,C,3,1,8,,,6091
9909,1001505,P00003042,M,51-55,11,C,3,1,8,,,6100
9910,1001506,P00115142,M,26-35,7,C,4+,1,1,8,17,15511
9911,1001506,P00313342,M,26-35,7,C,4+,1,5,,,7173
9912,1001507,P00086042,M,36-45,17,C,0,0,8,14,17,5978
9913,1001507,P00000142,M,36-45,17,C,0,0,3,4,5,13355
9914,1001507,P00212942,M,36-45,17,C,0,0,5,,,7085
9915,1001507,P0096542,M,36-45,17,C,0,0,3,4,12,10882
9916,1001509,P00219942,M,0-17,0,B,3,0,6,16,,12170
9917,1001509,P00213042,M,0-17,0,B,3,0,1,2,15,7809
9918,1001509,P00150842,M,0-17,0,B,3,0,11,13,16,1689
9919,1001509,P00355642,M,0-17,0,B,3,0,16,,,12399
9920,1001509,P00306142,M,0-17,0,B,3,0,5,,,3519
9921,1001509,P00294542,M,0-17,0,B,3,0,8,,,6135
9922,1001509,P00033542,M,0-17,0,B,3,0,5,,,7149
9923,1001509,P00163542,M,0-17,0,B,3,0,2,4,5,6561
9924,1001509,P00340642,M,0-17,0,B,3,0,5,,,3673
9925,1001509,P00027142,M,0-17,0,B,3,0,8,,,4147
9926,1001510,P00013942,F,26-35,1,A,1,0,5,,,7028
9927,1001511,P00174842,M,36-45,12,C,4+,1,17,,,13193
9928,1001511,P00285442,M,36-45,12,C,4+,1,8,,,6016
9929,1001512,P00145042,M,26-35,20,C,4+,0,1,2,5,15745
9930,1001513,P00183942,F,36-45,16,C,4+,1,3,4,,10664
9931,1001513,P00102642,F,36-45,16,C,4+,1,4,8,9,2804
9932,1001513,P00119642,F,36-45,16,C,4+,1,1,2,8,15381
9933,1001513,P00273742,F,36-45,16,C,4+,1,1,17,,11847
9934,1001514,P00182842,M,18-25,4,B,4+,1,5,,,5417
9935,1001514,P0009942,M,18-25,4,B,4+,1,5,,,6889
9936,1001514,P00114042,M,18-25,4,B,4+,1,5,14,,5348
9937,1001514,P00125142,M,18-25,4,B,4+,1,11,,,7544
9938,1001514,P00110842,M,18-25,4,B,4+,1,1,2,5,19288
9939,1001514,P00102642,M,18-25,4,B,4+,1,4,8,9,2156
9940,1001514,P00296142,M,18-25,4,B,4+,1,5,,,3637
9941,1001514,P00073842,M,18-25,4,B,4+,1,1,15,17,8313
9942,1001514,P00295742,M,18-25,4,B,4+,1,8,,,7918
9943,1001515,P00116842,M,26-35,16,C,3,1,2,5,8,13257
9944,1001516,P00080342,F,26-35,12,B,1,0,1,6,8,19137
9945,1001516,P00146742,F,26-35,12,B,1,0,1,13,14,19106
9946,1001516,P00106742,F,26-35,12,B,1,0,3,5,,13411
9947,1001516,P00212942,F,26-35,12,B,1,0,5,,,5168
9948,1001516,P00250242,F,26-35,12,B,1,0,5,,,7104
9949,1001516,P00155342,F,26-35,12,B,1,0,5,13,,3474
9950,1001516,P00128742,F,26-35,12,B,1,0,1,,,3846
9951,1001516,P00305142,F,26-35,12,B,1,0,1,,,7740
9952,1001516,P00305242,F,26-35,12,B,1,0,1,5,,11968
9953,1001516,P00337842,F,26-35,12,B,1,0,5,,,3637
9954,1001516,P00230342,F,26-35,12,B,1,0,5,14,,5270
9955,1001516,P00279642,F,26-35,12,B,1,0,7,,,12626
9956,1001517,P00362042,M,18-25,0,B,4+,1,5,7,,3597
9957,1001517,P00003642,M,18-25,0,B,4+,1,8,,,5910
9958,1001517,P00279542,M,18-25,0,B,4+,1,8,,,8141
9959,1001519,P00250242,M,18-25,4,C,1,0,5,,,3725
9960,1001519,P00248142,M,18-25,4,C,1,0,5,,,1815
9961,1001519,P00313242,M,18-25,4,C,1,0,8,,,9803
9962,1001519,P00085942,M,18-25,4,C,1,0,2,4,8,13244
9963,1001519,P00229642,M,18-25,4,C,1,0,8,11,16,7868
9964,1001519,P00331942,M,18-25,4,C,1,0,5,,,8787
9965,1001520,P00019142,M,26-35,17,B,1,0,11,15,,1545
9966,1001521,P00155342,F,26-35,7,C,2,1,5,13,,1884
9967,1001523,P00336942,M,26-35,17,C,0,0,5,,,6949
9968,1001523,P00116542,M,26-35,17,C,0,0,5,17,,8875
9969,1001523,P00138542,M,26-35,17,C,0,0,5,6,,3638
9970,1001523,P00114342,M,26-35,17,C,0,0,1,8,17,19671
9971,1001523,P00057642,M,26-35,17,C,0,0,1,15,16,11981
9972,1001524,P00249842,M,18-25,4,B,1,0,8,,,1939
9973,1001524,P00278442,M,18-25,4,B,1,0,11,,,4468
9974,1001524,P00110742,M,18-25,4,B,1,0,1,2,8,19126
9975,1001524,P00316242,M,18-25,4,B,1,0,5,,,1895
9976,1001524,P00244142,M,18-25,4,B,1,0,1,2,15,11815
9977,1001524,P00024742,M,18-25,4,B,1,0,8,11,,9851
9978,1001524,P00250642,M,18-25,4,B,1,0,11,,,7549
9979,1001524,P00288542,M,18-25,4,B,1,0,8,,,8004
9980,1001524,P00330342,M,18-25,4,B,1,0,5,11,16,8661
9981,1001525,P00112442,F,26-35,16,B,3,1,6,8,,16386
9982,1001525,P00215042,F,26-35,16,B,3,1,5,,,5174
9983,1001525,P00115742,F,26-35,16,B,3,1,6,10,16,12650
9984,1001525,P00265742,F,26-35,16,B,3,1,5,12,,5200
9985,1001525,P00120742,F,26-35,16,B,3,1,8,12,17,3962
9986,1001526,P00329442,M,55+,17,C,4+,1,5,8,,7103
9987,1001526,P00110042,M,55+,17,C,4+,1,5,14,,7018
9988,1001527,P00330342,M,18-25,10,C,1,1,5,11,16,5337
9989,1001527,P00224842,M,18-25,10,C,1,1,8,,,8009
9990,1001527,P00351342,M,18-25,10,C,1,1,1,2,16,12039
9991,1001527,P00293542,M,18-25,10,C,1,1,8,,,9798
9992,1001527,P00366542,M,18-25,10,C,1,1,5,,,8686
9993,1001528,P00230942,M,26-35,15,C,1,0,5,14,,8743
9994,1001530,P00028842,M,26-35,4,A,1,1,6,8,,20138
9995,1001530,P00151742,M,26-35,4,A,1,1,8,15,16,7967
9996,1001530,P00119742,M,26-35,4,A,1,1,5,8,12,8590
9997,1001530,P00178842,M,26-35,4,A,1,1,2,4,9,13147
9998,1001530,P00124842,M,26-35,4,A,1,1,11,,,5975
9999,1001530,P00343042,M,26-35,4,A,1,1,5,18,,8653
10000,1001530,P00276342,M,26-35,4,A,1,1,5,,,7035
10001,1001530,P00116042,M,26-35,4,A,1,1,8,,,6172
10002,1001530,P00051442,M,26-35,4,A,1,1,8,17,,9880
10003,1001530,P00221442,M,26-35,4,A,1,1,1,2,5,15815
10004,1001530,P00303042,M,26-35,4,A,1,1,5,,,6936
10005,1001530,P00102342,M,26-35,4,A,1,1,8,14,17,8018
10006,1001530,P00148042,M,26-35,4,A,1,1,8,,,6126
10007,1001530,P00057742,M,26-35,4,A,1,1,2,8,18,13256
10008,1001530,P00283942,M,26-35,4,A,1,1,5,,,6921
10009,1001530,P00209842,M,26-35,4,A,1,1,5,8,,7011
10010,1001530,P00328442,M,26-35,4,A,1,1,5,14,,5276
10011,1001530,P00365242,M,26-35,4,A,1,1,5,8,,6993
10012,1001530,P00307542,M,26-35,4,A,1,1,1,15,,12074
10013,1001530,P00289242,M,26-35,4,A,1,1,1,8,,11460
10014,1001532,P00021742,M,18-25,14,C,3,0,5,,,8762
10015,1001532,P00276642,M,18-25,14,C,3,0,8,11,,9962
10016,1001533,P00085342,M,46-50,1,C,0,1,10,13,,23824
10017,1001533,P00255842,M,46-50,1,C,0,1,16,,,20829
10018,1001533,P00297342,M,46-50,1,C,0,1,5,,,5152
10019,1001535,P00106042,F,18-25,20,C,3,0,5,,,5342
10020,1001536,P00178242,F,36-45,3,C,3,0,8,,,9820
10021,1001536,P00116742,F,36-45,3,C,3,0,11,,,7368
10022,1001538,P00127342,M,26-35,3,C,2,0,1,2,15,15190
10023,1001538,P00242742,M,26-35,3,C,2,0,1,2,9,11396
10024,1001540,P00364842,M,46-50,0,A,4+,1,5,16,,6920
10025,1001540,P00328042,M,46-50,0,A,4+,1,8,14,,8090
10026,1001540,P00119742,M,46-50,0,A,4+,1,5,8,12,8566
10027,1001540,P00356942,M,46-50,0,A,4+,1,8,17,,8057
10028,1001540,P00110842,M,46-50,0,A,4+,1,1,2,5,15616
10029,1001540,P00227542,M,46-50,0,A,4+,1,13,,,740
10030,1001541,P00150142,M,55+,17,C,3,1,8,,,8115
10031,1001541,P00210942,M,55+,17,C,3,1,5,12,,8645
10032,1001542,P00034742,M,18-25,17,C,4+,0,5,14,17,8899
10033,1001542,P00207942,M,18-25,17,C,4+,0,6,8,,20028
10034,1001542,P00148842,M,18-25,17,C,4+,0,6,8,16,16288
10035,1001542,P00046742,M,18-25,17,C,4+,0,1,2,15,19342
10036,1001542,P00129842,M,18-25,17,C,4+,0,6,8,15,20275
10037,1001542,P00173842,M,18-25,17,C,4+,0,1,2,15,7680
10038,1001542,P00016842,M,18-25,17,C,4+,0,1,2,15,11668
10039,1001542,P00187342,M,18-25,17,C,4+,0,4,5,15,1411
10040,1001542,P00110742,M,18-25,17,C,4+,0,1,2,8,19633
10041,1001542,P00119642,M,18-25,17,C,4+,0,1,2,8,19151
10042,1001542,P00288942,M,18-25,17,C,4+,0,1,2,5,15845
10043,1001542,P00303342,M,18-25,17,C,4+,0,1,16,,15898
10044,1001542,P00182742,M,18-25,17,C,4+,0,1,2,14,15709
10045,1001542,P00214242,M,18-25,17,C,4+,0,1,16,,15163
10046,1001542,P00305142,M,18-25,17,C,4+,0,1,,,8155
10047,1001542,P00127942,M,18-25,17,C,4+,0,1,2,5,11921
10048,1001542,P00195742,M,18-25,17,C,4+,0,3,4,,10593
10049,1001542,P00184242,M,18-25,17,C,4+,0,9,15,,18632
10050,1001542,P00224142,M,18-25,17,C,4+,0,8,,,5992
10051,1001542,P00274942,M,18-25,17,C,4+,0,8,,,8071
10052,1001542,P00111442,M,18-25,17,C,4+,0,8,,,9873
10053,1001543,P00270942,M,26-35,11,C,2,0,1,2,15,15426
10054,1001543,P00286742,M,26-35,11,C,2,0,1,16,,15524
10055,1001543,P00346542,M,26-35,11,C,2,0,10,13,16,19211
10056,1001543,P00205942,M,26-35,11,C,2,0,5,8,14,5360
10057,1001544,P00025442,M,26-35,12,B,2,0,1,2,9,19008
10058,1001544,P00111142,M,26-35,12,B,2,0,1,15,16,19363
10059,1001544,P00046742,M,26-35,12,B,2,0,1,2,15,19263
10060,1001544,P00226242,M,26-35,12,B,2,0,11,15,,2991
10061,1001544,P00354342,M,26-35,12,B,2,0,5,11,,7126
10062,1001544,P00274142,M,26-35,12,B,2,0,1,,,19005
10063,1001544,P00173242,M,26-35,12,B,2,0,5,,,3630
10064,1001544,P00220442,M,26-35,12,B,2,0,5,14,,8855
10065,1001545,P00113342,M,26-35,20,A,1,0,1,8,17,15818
10066,1001545,P00176642,M,26-35,20,A,1,0,6,8,,12065
10067,1001545,P00127842,M,26-35,20,A,1,0,1,2,15,7702
10068,1001545,P00244742,M,26-35,20,A,1,0,11,,,3236
10069,1001545,P00178142,M,26-35,20,A,1,0,8,17,,7912
10070,1001545,P00246142,M,26-35,20,A,1,0,1,15,17,15180
10071,1001545,P00271442,M,26-35,20,A,1,0,18,,,3045
10072,1001545,P00024042,M,26-35,20,A,1,0,7,,,12960
10073,1001546,P00152742,M,26-35,4,A,4+,1,5,,,8822
10074,1001546,P00007242,M,26-35,4,A,4+,1,8,12,,7824
10075,1001546,P00205642,M,26-35,4,A,4+,1,5,8,,2028
10076,1001546,P00116642,M,26-35,4,A,4+,1,5,,,3468
10077,1001546,P00329442,M,26-35,4,A,4+,1,5,8,,5249
10078,1001546,P00118442,M,26-35,4,A,4+,1,1,2,,19355
10079,1001546,P00268342,M,26-35,4,A,4+,1,5,,,7068
10080,1001546,P00370642,M,26-35,4,A,4+,1,8,16,,8036
10081,1001547,P00242742,M,55+,13,A,4+,1,1,2,9,8113
10082,1001547,P00328442,M,55+,13,A,4+,1,5,14,,6946
10083,1001547,P00255742,M,55+,13,A,4+,1,3,4,,10859
10084,1001547,P00114542,M,55+,13,A,4+,1,5,,,7003
10085,1001547,P00315042,M,55+,13,A,4+,1,8,,,9794
10086,1001547,P00287842,M,55+,13,A,4+,1,8,18,,7911
